PM10,EM5_VOC,EM5_NH3,EM5_PM2.5,EM6_CO,EM6_NOX,EM6_SOX,EM6_TSP,EM6_PM10,EM6_VOC,EM6_NH3,EM6_PM2.5,EM7_CO,EM7_NOX,EM7_SOX,EM7_TSP,EM7_PM10,EM7_VOC,EM7_NH3,EM7_PM2.5,EM8_CO,EM8_NOX,EM8_SOX,EM8_TSP,EM8_PM10,EM8_VOC,EM8_NH3,EM8_PM2.5,EM9_CO,EM9_NOX,EM9_SOX,EM9_TSP,EM9_PM10,EM9_VOC,EM9_NH3,EM9_PM2.5,POP_DEN,YD_FREQ,X_COORD,Y_COORD
37.76386913,101211,0,0,0,0,0,0,0,1128874,0,0,3019990,2868344,40033,170523,170523,556890,52108,0,322808,858192,15016,51496,51496,121489,2210,0,88,1669,50,34,6,28585,0,0,298.84,0,127.3891499,34.99442488
49.26261128,148527.5,0,0,0,0,0,0,0,5164162,0,0,3336004.5,2140063.5,29961.5,118850.5,118850.5,609633,59758,0,248105.5,943722,193645,43975,39072,98405.5,2624,0,32705.5,150726,25681.5,3874,736,138643,0,0,1215.95,0,128.6497215,35.30866146
36.12759644,202454,0,0,0,0,0,0,0,6673871,0,0,4695170,5025150,69146,290526,290526,879318,85532,0,552337,1799259,24277,76369,76369,218971,5601,0,34501,126801,27563,3497,665,16716,0,0,842.52,0,128.8453715,35.27186481
43.10483871,58260,0,0,0,0,0,0,0,1394002,0,0,1895998,2148606,29878,132087,132087,378048,30803,0,489201,3559735,2759097,215120,141679,188292,6285,0,893,17563,505,352,66,62767,0,0,308.71,0,127.6550914,35.02166119
63.36204576,77254,0,0,0,0,0,0,0,2520192,0,0,3871026,1577435,21945,85687,85687,669906,37493,0,208311,693611,9700,27860,27860,85338,2127,0,51,185,41,5,1,2,0,0,13865.69,0,126.9959081,37.5600963
34.31181319,154058,0,0,0,0,0,0,0,1181403,0,0,3551431,1461599,20846,79975,79975,615515,44155,0,243609,735176,12880,35049,35049,99418,2024,0,797,15944,446,319,61,47194,0,0,10728.21,0,126.9798451,37.53133462
37.03017241,113471,0,0,0,0,0,0,0,2350650,0,0,4909545,2026056,28859,111989,111989,851632,55319,0,104991,350481,4859,13982,13982,43031,1075,0,532,1917,426,53,10,21,0,0,20228.78,0,127.0410039,37.55098147
33.48426813,434583,0,0,0,0,0,0,0,3318006,0,0,7727524,3851510,52489,202965,202965,1338152,124580,0,352708,1205063,15818,46207,46207,144770,3790,0,418,2988,312,69,13,5376,0,0,8254.07,0,127.0311645,37.47323893
38.88987567,163443,0,0,0,0,0,0,0,1445764,0,0,5378758,2323349,32029,123286,123286,936101,65640,0,194712,665344,8732,25502,25502,79932,2093,0,578,6984,390,148,28,17709,0,0,22666.79,0,127.0856942,37.54665742
48.09732017,102687,0,0,0,0,0,0,0,1312171,0,0,5079051,2120013,30221,118519,118519,878992,54524,0,158994,529268,7381,21216,21216,65165,1616,0,387,6592,234,134,25,18773,0,0,26861.38,0,127.0547951,37.58191165
47.93705293,92649,0,0,0,0,0,0,0,1254677,0,0,5638528,2643571,37251,147330,147330,988172,67455,0,158444,530636,7284,21060,21060,64935,1632,0,276,1739,210,41,7,2690,0,0,23893.43,0,127.0928318,37.59775941
31.73060649,171485,0,0,0,0,0,0,0,1650791,0,0,6804182,3050110,42936,159083,159083,1173529,85787,0,256819,873650,11450,33835,33835,105056,2748,0,1420,16257,973,346,66,40252,0,0,19589.74,0,127.1469698,37.55040201
36.19247467,120910,0,0,0,0,0,0,0,2097796,0,0,5759303,2230047,31358,117798,117798,991142,63817,0,414818,1412326,18696,54476,54476,170253,4424,0,194,700,155,19,4,8,0,0,18066.13,0,127.017522,37.60565953
46.67257844,68053,0,0,0,0,0,0,0,877087,0,0,4384885,1745107,24805,94424,94424,754536,47145,0,99277,339238,4452,13002,13002,40754,1066,0,3169,63258,1776,1266,240,187165,0,0,15332.02,0,127.0111307,37.64343558
33.37720488,93574,0,0,0,0,0,0,0,1132178,0,0,5138495,1997049,27870,102207,102207,886613,62164,0,167179,569529,7507,21962,21962,68549,1789,0,,,,,,,,,17880.14,0,127.032313,37.6690665
45.78359264,103731,0,0,0,0,0,0,0,1275755,0,0,8349482,3259858,44972,160982,160982,1442505,110158,0,171525,571919,7946,22861,22861,70307,1749,0,58910,212075,47128,5891,1119,2356,0,0,18113.94,0,127.074984,37.65247371
45.78500707,111896,0,0,0,0,0,0,0,1558933,0,0,6176551,2557800,35725,135588,135588,1072279,72240,0,276348,927827,12703,36710,36710,113175,2872,0,678,11501,409,233,44,32719,0,0,15823.28,0,126.9269546,37.61917031
46.19359756,110279,0,0,0,0,0,0,0,1970097,0,0,4890103,1910579,26622,98832,98832,845483,58993,0,502116,1620481,24320,68626,68626,205133,4801,0,828,12636,521,260,50,34869,0,0,20601.84,0,126.9389963,37.5777399
42.38888889,115887,0,0,0,0,0,0,0,2187452,0,0,4963412,2283771,32567,125885,125885,862126,72766,0,226846,769433,10273,29872,29872,93063,2400,0,187,674,150,19,4,7,0,0,15725.87,0,126.9081996,37.55926609
43.8258427,168478,0,0,0,0,0,0,0,2214409,0,0,7322991,2958021,41130,153265,153265,1267006,92228,0,253819,867217,11382,33251,33251,104175,2728,0,42887,187078,33831,4886,928,119620,0,0,27840.77,0,126.8554009,37.52473828
30.05761317,182110,0,0,0,0,0,0,0,2688473,0,0,7831349,3488610,48465,186125,186125,1369148,101616,0,991233,2201609,48027,59174,59119,221967,4840,0,1934,34224,1148,692,131,98420,0,0,12762.53,0,126.8227263,37.56118818
40.95272206,112195,0,0,0,0,0,0,0,2805589,0,0,6430453,2731123,38317,148175,148175,1119041,74000,0,184598,620421,8459,24470,24470,75686,1916,0,4628,30478,3500,716,136,50026,0,0,20551.19,0,126.856224,37.49435105
52.36968839,62768,0,0,0,0,0,0,0,2862909,0,0,1987241,1713639,23596,94754,94754,342184,30368,0,991338,5064112,3508941,265591,172697,267046,8150,0,3239,64040,1825,1282,244,424584,0,0,325.63,0,128.8925616,35.13804203
41.25561111,509997,0,0,0,0,0,0,0,7762543,0,0,5050312,3075278,44281,198147,198147,915386,63928,0,560615,3004354,1529305,154406,114050,225701,6839,0,80432,476422,61612,11462,2178,2788947,0,0,3163.6,0,126.6562773,37.55775669
40.85962373,68680,0,0,0,0,0,0,0,3311371,0,0,3690281,1815308,26016,105162,105162,646495,41848,0,111601,378298,5059,14703,14703,45795,1179,0,715,9109,476,191,36,23610,0,0,20104.54,0,126.900749,37.46050959
47.92121212,227169,0,0,0,0,0,0,0,4513192,0,0,6993745,3143031,44701,177099,177099,1228278,84277,0,596653,1937175,28769,81356,81356,244422,5780,0,729,8569,497,182,35,21467,0,0,16638.64,0,126.9100993,37.52225693
26.76539589,76729,0,0,0,0,0,0,0,1160987,0,0,5145099,1900365,26487,96134,96134,885919,62074,0,164001,544322,7674,21991,21991,67244,1664,0,343,1901,264,46,9,2425,0,0,24645.39,0,126.9515762,37.49882303
55.81487342,108163,0,0,0,0,0,0,0,1522319,0,0,6462461,2556092,35991,135247,135247,1116400,74691,0,213666,730115,9584,27987,27987,87714,2297,0,566,5901,396,127,24,13957,0,0,17658.99,0,126.9452712,37.46731847
,488911,0,0,0,0,0,0,0,5553255,0,0,11501213,4389533,60190,212360,212360,1978543,163971,0,506533,1729578,22708,66414,66414,207736,5442,0,32572,117258,26057,3257,619,1303,0,0,13533.24,0,127.0629332,37.49658987
,86253,0,0,0,0,0,0,0,1199562,0,0,3059687,1902736,26473,113102,113102,539565,43537,0,100214,306042,5219,14312,14312,40929,854,0,44,877,25,18,3,2596,0,0,15572.2,0,128.54982,35.87477431
40.64444444,287304,0,0,0,0,0,0,0,3607350,0,0,10414072,4460984,62097,234434,234434,1816323,135174,0,433533,1476146,19353,57045,57045,177510,4644,0,612,5295,444,117,22,11185,0,0,19094.81,0,127.1152493,37.50556619
33.72629969,66019,0,0,0,0,0,0,0,579519,0,0,1990159,1150320,15622,65545,65545,352865,34776,0,66559,227437,2985,8719,8719,27323,715,0,3,63,2,1,0,185,0,0,10871.38,0,128.5854561,35.83494554
62.56074766,10255,0,0,0,0,0,0,0,270777,0,0,1086392,880158,13029,55058,55058,221989,9271,0,34941,119398,1567,4578,4578,14344,376,0,321,1758,248,43,8,2192,0,0,19848.76,0,129.0317171,35.10516827
46.6740413,195680,0,0,0,0,0,0,0,1505301,0,0,4953955,2928271,39144,160161,160161,882198,98607,0,256993,830451,12334,35284,35284,104769,2490,0,160,3195,89,64,12,9457,0,0,5844.1,0,128.6614097,35.83361702
38.97572816,194345,0,0,0,0,0,0,0,1919518,0,0,1645838,858037,12293,49021,49021,294841,20106,0,49898,170507,2237,6536,6536,20485,537,0,537,10593,303,212,40,31264,0,0,12499.03,0,129.0649903,35.07837557
,120759,0,0,0,0,0,0,0,2111679,0,0,5693205,2918965,39594,161986,161986,1011468,61915,0,416166,1348513,20090,56798,56798,170033,4026,0,2854,49753,1706,1008,191,142526,0,0,14174.89,0,129.0432387,35.16494092
44.75312067,258481,0,0,0,0,0,0,0,1125146,0,0,4252097,3048102,45794,189435,189435,861024,47432,0,152007,507342,7032,20242,20242,62323,1554,0,104,2088,58,42,8,6180,0,0,11916.85,0,129.0941906,35.12582939
39.46473029,89140,0,0,0,0,0,0,0,813935,0,0,3566117,1946449,26818,108570,108570,632043,48292,0,172529,525479,8957,24721,24721,69970,1479,0,472,7136,298,147,28,19637,0,0,8381.01,0,129.0236161,35.22893322
33.30405405,229181,0,0,0,0,0,0,0,2658577,0,0,6370303,3551520,50693,222134,222134,1180639,78300,0,219134,744734,9896,28817,28817,89918,2329,0,518,1937,413,53,10,288,0,0,17878.15,0,126.6645592,37.45253679
39.81199352,139748,0,0,0,0,0,0,0,3300819,0,0,4531127,2416262,34030,136258,136258,809957,58940,0,443266,3197279,2325379,181434,119585,176767,6051,0,42295,337282,31128,7614,1446,669122,0,0,9254.6,0,128.9745193,35.08903727
33.88762232,162724,0,0,0,0,0,0,0,8856251,0,0,6007169,3541583,50245,216999,216999,1064931,76860,0,384309,1307327,17191,50607,50607,157247,4108,0,3387,60598,2001,386,73,174758,0,0,7100.24,0,126.726369,37.43128764
52.60807882,110370,0,0,0,0,0,0,0,2185553,0,0,3578520,2432765,33492,142133,142133,668167,48023,0,317496,1083919,14230,41643,41643,130141,3410,0,116,2165,68,44,8,6301,0,0,4273.89,0,129.0917149,35.2585974
44.63862069,184557,0,0,0,0,0,0,0,3517220,0,0,7567011,3545972,49421,215940,215940,1354823,95402,0,238481,807801,10812,31441,31441,97797,2517,0,2575,16686,1951,393,74,26851,0,0,17457.1,0,126.7211168,37.49660451
42.60220994,61453,0,0,0,0,0,0,0,979784,0,0,2983571,1749269,25109,101962,101962,553767,36923,0,145839,495021,6607,19212,19212,59775,1550,0,59,1151,33,23,4,3393,0,0,18899.08,0,129.0831183,35.18211655
38.81690141,57496,0,0,0,0,0,0,0,723101,0,0,2244518,1167044,16211,63563,63563,400724,30065,0,118290,404210,5306,15494,15494,48560,1271,0,16,328,9,7,1,969,0,0,17510.15,0,129.111349,35.16102777
35.18019257,174067,0,0,0,0,0,0,0,4203886,0,0,4026507,2597437,36527,155912,155912,741194,49786,0,172550,548091,8555,23969,23969,70228,1610,0,1705,26576,1065,545,104,73796,0,0,8206.71,0,128.9867641,35.1577265
27.06830601,60041,0,0,0,0,0,0,0,972275,0,0,1259649,1009952,13600,58007,58007,226145,23011,0,117619,353254,5356,17469,17469,44875,1066,0,194,3839,108,77,15,11349,0,0,350.64,0,129.2011529,35.29772229
25.07017544,41962,0,0,0,0,0,0,0,497049,0,0,1785184,942592,12372,53364,53364,315687,21282,0,64083,218093,2859,8438,8438,26220,685,0,226,4371,128,88,16,38154,0,0,2399.32,0,126.9494007,35.1170729
46.84558824,121334,0,0,0,0,0,0,0,1199511,0,0,2774798,2008832,27856,115051,115051,492062,47920,0,215107,732487,9613,28304,28304,88016,2304,0,1251,24167,713,485,92,70981,0,0,5648.06,0,127.1040981,37.43510565
41.24643875,41160,0,0,0,0,0,0,0,904861,0,0,1208565,746227,10108,45516,45516,214998,16202,0,74795,255581,3355,9798,9798,30704,804,0,329,6578,184,132,25,19471,0,0,12300.87,0,128.5937333,35.86630699
,170804,0,0,0,0,0,0,0,4306080,0,0,4727774,4176521,58276,241079,241079,855222,85713,0,436768,1460529,19966,58386,58386,178336,4525,0,417,8332,233,167,32,24663,0,0,4555.78,0,128.57733,35.92870071
22.40630182,64621,0,0,0,0,0,0,0,1021088,0,0,2831734,1873200,24855,109270,109270,511635,55889,0,175887,569519,8331,24028,24028,71664,1697,0,,,,,,,,,4285.62,0,127.4110469,36.28067646
32.69387755,293649,0,0,0,0,0,0,0,763035,0,0,1754124,2027789,30864,138529,138529,408175,15421,0,1652836,5756705,2700066,198631,128646,302550,6190,0,3715,51695,2412,1073,204,138374,0,0,717.65,0,126.4804392,37.46747634
51.92105263,19582,0,0,0,0,0,0,0,889219,0,0,1151982,738886,10897,49692,49692,226398,11913,0,22078,71535,1059,2999,2999,9039,210,0,139,501,111,14,3,6,0,0,10591.32,0,126.6396443,37.48293081
21.25336927,66769,0,0,0,0,0,0,0,14424336,0,0,1774838,751732,10425,41383,41383,309405,35415,0,219364,1616566,1198584,92374,60483,87333,3020,0,4658,91561,2632,1834,349,269992,0,0,5238.61,0,129.4262891,35.52530803
38.97797563,70777.5,0,0,0,0,0,0,0,2476939,0,0,2145150.5,1209437.5,17338,70368.5,70368.5,383818.5,39000.5,0,173607.5,592164.5,7772.5,22797.5,22797.5,71112,1863,0,36619,154768.5,28959.5,4081.5,775.5,84221,0,0,9975.95,0,127.0161813,37.27738613
28.12639177,18353,0,0,0,0,0,0,0,252452,0,0,1065677,755338,11081,53030,53030,204477,9975,0,111830,284505,3569,19753,19753,33892,926,0,42,715,26,15,3,2028,0,0,159.75,0,126.4019571,37.71241251
30.69309838,70777.5,0,0,0,0,0,0,0,2476939,0,0,2145150.5,1209437.5,17338,70368.5,70368.5,383818.5,39000.5,0,173607.5,592164.5,7772.5,22797.5,22797.5,71112,1863,0,36619,154768.5,28959.5,4081.5,775.5,84221,0,0,,0,127.0566463,37.27491265
40.02560455,58959,0,0,0,0,0,0,0,1699748,0,0,4569344,2267884,30471,127695,127695,809404,61619,0,231632,781853,10384,30741,30741,94367,2446,0,67603,273414,53642,7310,1389,111087,0,0,6677,0,126.8506441,35.13538767
32.06072874,136789,0,0,0,0,0,0,0,1387866,0,0,4211940,2555858,35993,156120,156120,755212,69911,0,219485,741859,9811,29139,29139,89299,2336,0,29035,107133,23190,2952,561,10565,0,0,4637.93,0,127.0683716,37.73616373
23.6011396,163524,0,0,0,0,0,0,0,2206986,0,0,6675854,3840036,51968,225212,225212,1198703,84258,0,207963,693246,9379,27937,27937,84438,2153,0,1533,28782,886,578,110,178732,0,0,3869.13,0,126.92542,35.1929468
27.17099863,59488,0,0,0,0,0,0,0,623351,0,0,1817386,1816593,24502,117886,117886,357694,28522,0,199913,518623,9601,32205,32205,75097,1273,0,88,1129,58,24,5,18403,0,0,162.31,,128.1410351,37.059811
40.04971591,97687,0,0,0,0,0,0,0,1379493,0,0,3343537,1870167,26632,112474,112474,596246,52467,0,73381,246608,3225,9823,9823,29655,776,0,45802,180397,36415,4864,924,57781,0,0,8852.65,0,126.8646258,37.44509943
33.6689847,281266,0,0,0,0,0,0,0,1706042,0,0,2546229,2186551,28074,117134,117134,465736,50610,0,379467,1264188,17184,50928,50928,154226,3911,0,337,6743,189,135,26,197657,0,0,1057.35,0,127.3332368,36.376617
53.21923621,156396,0,0,0,0,0,0,0,5086118,0,0,3895626,3890456,53770,237226,237226,710853,86086,0,653507,2613008,983764,148380,122862,250796,5924,0,12723,219078,7643,4442,844,748984,0,0,792.86,0,126.9876401,37.01172482
41.56786704,29629,0,0,0,0,0,0,0,505029,0,0,995838,958605,12035,59927,59927,182886,20161,0,120609,294676,4425,21126,21126,39995,834,0,2114,7610,1691,211,40,13361,0,0,45.28,0,127.829627,36.76952736
31.77628032,123586,0,0,0,0,0,0,0,1958072,0,0,2885634,3146070,41268,177054,177054,549723,51161,0,235376,658567,13341,35383,35383,95607,1620,0,101328,1529997,64010,31448,5975,4207361,0,0,3360.46,0,127.4401448,36.41200897
49.47972887,126780,0,0,0,0,0,0,0,2273243,0,0,3311946,2666394,39531,159266,159266,586759,67983,0,349459,1186398,15558,46170,46170,142572,3734,0,5438,108257,3053,2166,412,320114,0,0,5933.59,0,126.8707403,37.31593037
,104707,0,0,0,0,0,0,0,910595,0,0,2520198,1548478,20198,89470,89470,461025,49392,0,144924,487482,6432,18978,18978,58570,1529,0,126,453,101,13,2,5,0,0,6352.12,0,129.3084529,35.57078873
30.97123814,1177220,0,0,0,0,0,0,0,5034888,0,0,5418782,3360788,44028,190104,190104,1012411,88749,0,561407,3163495,1754999,166646,120247,226175,6901,0,80995,618914,60006,14088,2677,1347837,0,0,4857.75,0,129.3284145,35.51578349
38.58718655,338493,0,0,0,0,0,0,0,722685,0,0,1848473,1668703,22972,102065,102065,328862,39576,0,306840,1531405,895726,95766,72034,107483,3287,0,4177,76205,2446,1537,291,230263,0,0,200.34,0,126.4634794,36.78386286
16.21913038,644647,0,0,0,0,0,0,0,3779325,0,0,2967867,3707786,48329,217476,217476,583362,61263,0,535241,3697025,2738044,220711,147874,203933,6858,0,4440,87689,2503,1756,333,312686,0,0,226.93,0,129.1871214,35.54635373
38.99729364,20476,0,0,0,0,0,0,0,278319,0,0,787015,780040,10013,48764,48764,145808,15686,0,100720,314831,78667,21500,19473,32768,861,0,4890,27906,3762,677,129,38470,0,0,130.86,0,126.2808135,36.70352194
29.46101231,108416,0,0,0,0,0,0,0,1066090,0,0,4434878,2579610,34341,148647,148647,781440,65096,0,156969,515631,6921,21479,21479,62798,1601,0,647,2374,517,65,12,188,0,0,3600.02,0,127.1194593,35.79185856
90.90070922,55692,0,0,0,0,0,0,0,1038450,0,0,1272202,1111461,15007,65603,65603,228013,26664,0,162328,462144,8866,24279,24279,65165,1185,0,7484,124990,4552,2541,483,353993,0,0,2713.13,0,127.0512765,37.163201
41.98766003,223090,0,0,0,0,0,0,0,7927444,0,0,3705636,3500535,51273,217471,217471,655759,74209,0,739725,3889071,1914478,198195,147721,297905,8970,0,32460,646690,18214,12938,2458,1912582,0,0,2665.78,0,126.7883083,37.38933175
16.21934605,7307,0,0,0,0,0,0,0,124943,0,0,325932,286401,3608,17749,17749,58330,7729,0,36825,88070,1047,6754,6754,11051,281,0,522,1878,417,52,10,11198,0,0,34.84,,128.0002664,38.17562751
,67441,0,0,0,0,0,0,0,1020634,0,0,1247861,1195996,17420,70384,70384,216445,30250,0,146942,421708,7942,21780,21780,59439,1082,0,221,4255,126,85,16,12492,0,0,2472.42,0,126.9895648,37.36231932
68.03198887,106462,0,0,0,0,0,0,0,2197481,0,0,2689791,1713478,24587,103853,103853,478241,45265,0,143583,486525,6488,18934,18934,58865,1518,0,1027,20062,582,402,77,59080,0,0,7359.66,0,126.9113156,37.40406944
51.57165502,106462,0,0,0,0,0,0,0,2328267,0,0,3830131,1991444,28192,117115,117115,687595,63954,0,140224,478325,6279,18403,18403,57506,1504,0,30728,139657,24157,3604,685,105968,0,0,14859.74,0,126.955438,37.40032745
57.0358467,231495,0,0,0,0,0,0,0,8730514,0,0,8874794,5501772,78093,339616,339616,1597797,141170,0,744493,2464579,33709,93772,93769,294562,7598,0,76103,282140,60763,7760,1474,32510,0,0,15277.19,0,126.7886262,37.50420496
42.88495575,77591,0,0,0,0,0,0,0,2329456,0,0,3356049,4020520,56944,241410,241410,616086,74536,0,176560,517525,6791,27767,27767,59925,1681,0,665,13238,373,264,50,66277,0,0,410.96,,127.4810119,37.20969126
33.0446304,101211,0,0,0,0,0,0,0,1128874,0,0,3019990,2868344,40033,170523,170523,556890,52108,0,322808,858192,15016,51496,51496,121489,2210,0,88,1669,50,34,6,28585,0,0,298.84,0,127.3891499,34.99442488
35.17582418,226131.5,0,0,0,0,0,0,0,2839719.5,0,0,2790154,3222657.5,41093.5,184621,184621,524600,52013,0,430295.5,1261924,21492,63898.5,63898.5,169707,3486.5,0,25294,120714,19801.5,3072,583.5,119240.5,0,0,503.12,,127.2208617,36.76398498
54.16867682,126780,0,0,0,0,0,0,0,7596216,0,0,3795687,2714948,39530,170944,170944,690463,64493,0,349456,1186389,15558,46169,46169,142571,3734,0,84298,1188965,54480,24628,4680,3197614,0,0,3257.58,0,126.6939455,37.28184769
,397075,0,0,0,0,0,0,0,1907520,0,0,3628057,2578641,36823,156665,156665,627898,87151,0,340222,1144767,15315,45523,45523,137046,3636,0,3233,63919,1821,1280,243,188723,0,0,2279.32,0,126.878558,37.65577278
41.80458221,765557,0,0,0,0,0,0,0,159417,0,0,954843,650140,8392,36293,36293,169708,20819,0,17065,56412,735,2334,2334,6790,177,0,12969,51664,10302,1387,264,18479,0,0,1965.99,0,127.0026203,37.43378451
57.61911145,63391,0,0,0,0,0,0,0,656095,0,0,2254991,1505902,20933,90126,90126,407283,35808,0,86256,289114,3903,11512,11512,35035,898,0,25873,109601,20458,2888,549,60402,0,0,5803.25,0,127.131186,37.59917847
34.82440476,196170,0,0,0,0,0,0,0,2828171,0,0,3984109,3485218,48767,222045,222045,715401,88193,0,363756,1148888,16598,51194,51194,144578,3425,0,8734,174236,4897,3486,663,515456,0,0,853.52,0,127.2436301,37.66249361
30.66606933,78128,0,0,0,0,0,0,0,2459563,0,0,2676514,1784724,26547,103456,103456,476600,48808,0,178140,507905,9869,26542,26542,72289,1293,0,18939,99303,14695,2463,468,113034,0,0,7387.17,0,126.9210659,37.34341221
11.45903955,15788,0,0,0,0,0,0,0,147986,0,0,514457,462939,6068,27903,27903,89996,12655,0,41656,107009,1353,7309,7309,12729,350,0,2699,9863,2157,273,52,7436,0,0,57.71,0,128.4112652,38.36279215
,23966,0,0,0,0,0,0,0,597962,0,0,1174610,1280308,16080,78499,78499,219215,19666,0,208755,500877,8249,36513,36513,70510,1336,0,0,0,0,0,0,4641,0,0,133.36,,127.441883,35.42226993
46.04011065,89033,0,0,0,0,0,0,0,927860,0,0,1492961,1528365,21951,87907,87907,259850,32977,0,108381,361539,4719,14649,14649,43501,1138,0,854,3328,680,90,17,952,0,0,1370.28,0,127.2059088,37.522763
51.375,128803,0,0,0,0,0,0,0,1423718,0,0,,,,,,,,,132360,432973.6667,5665.666667,18362.33333,18362.33333,51767.66667,1370.666667,0,7437.333333,32705,5863.333333,852.3333333,161.6666667,26645.33333,0,0,374.66,,127.2529039,37.20324656
,76264.75,0,0,0,0,0,0,0,1367850,0,0,3184333.25,2815955,37388.75,164629,164629,579561.25,56095.25,0,224789,657715,10960.75,32073,32072.25,85968.5,1824.25,0,28398.5,558967,16034.75,11194.75,2127,1659003.75,0,0,444.57,0,127.5848902,36.59196188
23.53963839,148527.5,0,0,0,0,0,0,0,5164162,0,0,3336004.5,2140063.5,29961.5,118850.5,118850.5,609633,59758,0,248105.5,943722,193645,43975,39072,98405.5,2624,0,32705.5,150726,25681.5,3874,736,138643,0,0,3128.68,0,128.67224,35.19588621
26.77115118,76264.75,0,0,0,0,0,0,0,1367850,0,0,,,,,,,,,,,,,,,,,28398.5,558967,16034.75,11194.75,2127,1659003.75,0,0,1270.82,0,127.3692595,36.64681606
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.93,0,127.4913166,36.72044207
,78299,0,0,0,0,0,0,0,1646782,0,0,2895833,1894638,26356,111352,111352,525952,39210,0,334866,1596930,659019,78920,61647,135437,3863,0,137,909,104,21,4,44144,0,0,5184.39,0,126.3917077,34.80342325
30.19148936,967017,0,0,0,0,0,0,0,1357830,0,0,3508025,2869694,39722,174248,174248,657559,51967,0,643976,4276147,3203772,253440,168256,237836,7620,0,9538,187649,5387,3758,714,665627,0,0,632.74,0,127.6532207,34.69582
55.62111068,105291,0,0,0,0,0,0,0,3090454,0,0,2854412,2369114,32524,148171,148171,516911,56225,0,102368,303760,3983,15896,15896,35357,984,0,315,4314,206,90,17,11485,0,0,699.52,0,126.6263264,37.68173788
31.06306612,58260,0,0,0,0,0,0,0,1394002,0,0,1895998,2148606,29878,132087,132087,378048,30803,0,489201,3559735,2759097,215120,141679,188292,6285,0,893,17563,505,352,66,62767,0,0,308.71,0,127.6550914,35.02166119
,140824,0,0,0,0,0,0,0,924009,0,0,2821641,2164917,30449,136871,136871,507183,51513,0,197761,696566,195843,39347,34329,72667,1692,0,148,1715,101,37,6,38454,0,0,220.98,0,128.8325378,37.70906989
41.3596615,87507,0,0,0,0,0,0,0,1893948,0,0,2203677,2084999,27810,133183,133183,401320,52374,0,104233,291630,3696,17010,17010,34905,933,0,1092,21785,613,435,83,64449,0,0,184.49,0,127.2503074,37.96977474
